query,label
"SELECT action_id, action_date FROM event_actions WHERE user_pharmacy_id IN ('Pharma1', 'Pharma2', 'Pharma3') AND updated_at >= CURRENT_DATE - INTERVAL '7 days' ORDER BY action_date ASC, updated_by NOT IN ('Admin', 'Manager') LIMIT 50 OFFSET 10;",conditional_select
"SELECT events.*, event_actions.action_date FROM events INNER JOIN event_actions ON events.events_id = event_actions.events_id WHERE event_actions.user_id = 123;",simple_join
SELECT count(*) FROM addresses WHERE country  =  'USA',aggregation
SELECT * FROM event_actions WHERE events_id = 123 AND user_id = 456;,anti_pattern_select_star
SELECT patient FROM stay WHERE room  =  111 ORDER BY staystart DESC LIMIT 1,conditional_select
SELECT * FROM assets WHERE pharmacies_id = 'Pharma54' OR pharmacies_id = 'Pharma55';,anti_pattern_select_star
SELECT address FROM member EXCEPT SELECT address FROM member WHERE Membership_card  =  'Black',conditional_select
"belong to a specific organization, and have an active status.,SELECT id, full_name FROM staff_directory WHERE official_user_id IS NOT NULL AND org_id = 123 AND is_active = 1;",conditional_select
SELECT * FROM pharmacies WHERE created_at > '2023-01-01' AND activate_at < '2023-12-23';,anti_pattern_select_star
SELECT * FROM pharmacies WHERE city = 'London' AND name LIKE '%hospital%' AND is_active = 1 AND created_at >= NOW() - INTERVAL 90 DAY;,anti_pattern_select_star
"SELECT MAX(harm_level_id) AS highest_harm_level FROM event;""",aggregation
"created before a certain date, and activated by a specific user, ordered by their names in ascending order, and limited to 50 rows.,SELECT * FROM pharmacies WHERE organizations_id = 123 AND date_created < '2023-01-01' AND activated_by = 456 ORDER BY name ASC LIMIT 50;",anti_pattern_select_star
"SELECT count(*) ,  project_id FROM Documents WHERE document_type_code  =  ""BK"" GROUP BY project_id",aggregation
"SELECT events., hazards. FROM events LEFT JOIN hazards ON events.id = hazards.event_id;",simple_join
SELECT * FROM organizations WHERE id = 12345;,anti_pattern_select_star
SELECT DISTINCT rank FROM Faculty,simple_select
SELECT * FROM users WHERE updated_at = CURDATE(),anti_pattern_select_star
"SELECT incident_type_id, COUNT(*) FROM event GROUP BY incident_type_id;",aggregation
SELECT * FROM facilities WHERE trial_ends_at > '2029-07-01' OR trial_ends_at < '2023-12-31';,anti_pattern_select_star
SELECT * FROM hazards WHERE created_at = '2023-06-25',anti_pattern_select_star
SELECT * FROM pharmacies WHERE activated_by = 123;,anti_pattern_select_star
"SELECT * FROM assets WHERE asset_type_id IN ('AT001', 'AT002', 'AT003');",anti_pattern_select_star
SELECT * FROM form_settings_summary WHERE organization_id IN (SELECT organization_id FROM organizations WHERE facility_updated_at > tool_updated_at) AND updated_by = REVERSE(organization_name) AND tools_id IN (SELECT number FROM perfect_squares) AND organization_id IN (SELECT organization_id FROM partnerships WHERE institution_type = 'Academic') AND facility_passed_safety_inspection = true AND industry_award IS NOT NULL AND environmentally_friendly_practices = true AND corporate_social_responsibility_commitment = true AND scholarship_program = true;,anti_pattern_select_star
SELECT * FROM users WHERE date_created BETWEEN '2022-01-01' AND '2022-12-31';,anti_pattern_select_star
"SELECT T2.Location ,  T1.Aircraft FROM aircraft AS T1 JOIN MATCH AS T2 ON T1.Aircraft_ID  =  T2.Winning_Aircraft",simple_join
SELECT * FROM users WHERE is_active = true AND updated_at > '2023-03-01' AND type IS NOT NULL AND date_updated IS NOT NULL;,anti_pattern_select_star
"SELECT billing_state ,  COUNT(*) FROM invoices WHERE billing_country  =  ""USA"" GROUP BY billing_state;",aggregation
"SELECT Planned_Delivery_Date ,  Actual_Delivery_Date FROM BOOKINGS",simple_select
SELECT * FROM staff_directory WHERE LENGTH(full_name) = LENGTH(employee_id);,anti_pattern_select_star
"SELECT * FROM event_staff_roles WHERE \order\"" >= 10 AND forms_id <> 100 ORDER BY name ASC;""",anti_pattern_select_star
"SELECT event_id, date_created FROM events WHERE users_id = 'random_user_id' AND date_created >= NOW() - INTERVAL 1 MONTH;",conditional_select
SELECT T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name GROUP BY T2.artist_name ORDER BY count(*) LIMIT 1,aggregation
SELECT count(*) FROM stadium WHERE country != 'Russia',aggregation
SELECT T1.Status FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID ORDER BY COUNT(*) DESC LIMIT 1,aggregation
SELECT roomName FROM Rooms ORDER BY basePrice;,simple_select
"SELECT dorm_name ,  gender FROM dorm WHERE student_capacity  >  300 OR student_capacity  <  100",conditional_select
SELECT * FROM assets WHERE created_at >= CURRENT_DATE - INTERVAL '7 days' AND active = TRUE LIMIT 50 OFFSET 10;,anti_pattern_select_star
SELECT * FROM assets WHERE pharmacies_id IN (SELECT sf_id FROM pharmacies WHERE created_at > '2023-05-01' AND updated_at < '2023-06-30');,anti_pattern_select_star
SELECT * FROM event_actions WHERE user_id != user_pharmacy_id AND action_date IN (SELECT date FROM weekdays) AND action_time BETWEEN '09:00:00' AND '17:00:00' AND attended_training_session = true AND positive_customer_feedback = true AND contributed_to_previous_events = true AND industry_influencer_recognition = true AND published_articles_event_management_journals = true AND event_industry_award_judge = true;,anti_pattern_select_star
"belong to a specific organization, and have a certain serial number.,SELECT * FROM assets WHERE asset_items_id = 123 AND organizations_id = 456 AND serial_number = 'XYZ';",anti_pattern_select_star
"SELECT kids FROM Reservations WHERE FirstName = ""ROY"" AND LastName  =  ""SWEAZY"";",conditional_select
SELECT * FROM organizations WHERE created_at > '2023-01-01';,anti_pattern_select_star
SELECT * FROM assets WHERE active = true AND created_at IS NOT NULL;,anti_pattern_select_star
SELECT count(*) FROM bank,aggregation
SELECT * FROM event WHERE harm_level_id = 'Severe Harm',anti_pattern_select_star
"SELECT T2.card_type_code ,  count(*) FROM Financial_transactions AS T1 JOIN Customers_cards AS T2 ON T1.card_id  =  T2.card_id GROUP BY T2.card_type_code",aggregation
SELECT * FROM organizations WHERE trial_ends_at = CURDATE();,anti_pattern_select_star
SELECT * FROM assets WHERE pharmacies_id = 'Pharma140' OR pharmacies_id = 'Pharma141';,anti_pattern_select_star
"SELECT t3.title FROM authors AS t1 JOIN authorship AS t2 ON t1.authid  =  t2.authid JOIN papers AS t3 ON t2.paperid  =  t3.paperid WHERE t1.fname  =  ""Olin"" AND t1.lname  =  ""Shivers""",join_heavy
SELECT * FROM assets WHERE active = TRUE AND asset_type_id = 'AT179';,anti_pattern_select_star
"SELECT T1.artist_name ,  T1.gender FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.releasedate LIKE ""%Mar%""",simple_join
"SELECT * FROM organizations WHERE trial_ends_at BETWEEN CURDATE() AND DATE_ADD(CURDATE(), INTERVAL 30 DAY) ORDER BY trial_ends_at;",anti_pattern_select_star
"SELECT facility_id, event_type_id, MIN(harm_level_id) FROM event GROUP BY facility_id, event_type_id;",aggregation
"SELECT t1.catalog_entry_name FROM Catalog_Contents AS t1 JOIN Catalog_Contents_Additional_Attributes AS t2 ON t1.catalog_entry_id  =  t2.catalog_entry_id WHERE t2.catalog_level_number  =  ""8""",simple_join
"SELECT * FROM transactions WHERE transaction_time >= DATE_SUB(NOW(), INTERVAL 4 HOUR);",anti_pattern_select_star
SELECT team_name FROM basketball_match ORDER BY All_Home DESC,simple_select
SELECT * FROM assets ORDER BY id DESC LIMIT 10,anti_pattern_select_star
SELECT T1.name FROM church AS T1 JOIN wedding AS T2 ON T1.church_id  =  T2.church_id GROUP BY T1.church_id HAVING count(*)  >=  2,aggregation
SELECT * FROM staff_directory WHERE official_user_id = 'OU010' OR employee_id = 'E1234';,anti_pattern_select_star
SELECT * FROM event_staff_roles WHERE forms_id = '654' AND updates_by IS NOT NULL;,anti_pattern_select_star
SELECT DISTINCT official_user_id FROM staff_directory WHERE org_id = <organization_id>;,conditional_select
SELECT * FROM event_actions WHERE user_id = '87654' AND updated_at IS NOT NULL;,anti_pattern_select_star
"SELECT events.*, event_actions.action_date FROM events INNER JOIN event_actions ON events.events_id = event_actions.events_id WHERE event_actions.user_id = 123 AND events.harmt = ""high"";",simple_join
SELECT avg(campusfee) FROM csu_fees WHERE YEAR  =  1996,aggregation
"updated by a specific user, and belong to a specific organization, ordered by the tools ID in ascending order, and limited to 5 rows.,SELECT * FROM formsettings_summarytools WHERE forms_id = 789 AND updated_by = 123 AND organization_id = 456 ORDER BY tools_id ASC LIMIT 5;",anti_pattern_select_star
SELECT count(*) FROM Invoices,aggregation
"SELECT student_id ,  count(*) FROM Friend GROUP BY student_id",aggregation
SELECT * FROM hazards WHERE description LIKE '%safety%';,anti_pattern_select_star
SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop),aggregation
SELECT DISTINCT name FROM nurse ORDER BY name,simple_select
SELECT facility.* FROM facility JOIN event ON facility.id = event.facility_id GROUP BY facility.id ORDER BY COUNT(event.id) DESC LIMIT 1;,aggregation
SELECT * FROM staff_directory WHERE official_user_id = 'OU050' OR employee_id = 'E3456';,anti_pattern_select_star
"SELECT * FROM organizations WHERE trial_ends_at BETWEEN CURDATE() AND DATE_ADD(CURDATE(), INTERVAL 7 DAY) AND city LIKE 'L%';",anti_pattern_select_star
SELECT * FROM messages_table WHERE created_at >= '2023-08-12' AND created_at <= '2023-08-15';,anti_pattern_select_star
SELECT * FROM assets WHERE active = TRUE AND asset_type_id = 'AT082';,anti_pattern_select_star
SELECT * FROM assets WHERE created_at >= NOW() - INTERVAL 30 DAY;,anti_pattern_select_star
SELECT * FROM organizations WHERE trial_ends_at = updated_at;,anti_pattern_select_star
SELECT * FROM form_settings_summary WHERE organization_id IN (SELECT organization_id FROM organizations WHERE facility_updated_at > tool_updated_at) AND updated_by = REVERSE(organization_name) AND tools_id IN (SELECT number FROM perfect_squares) AND organization_id IN (SELECT organization_id FROM partnerships WHERE institution_type = 'Academic') AND facility_passed_safety_inspection = true;,anti_pattern_select_star
SELECT * FROM events JOIN staff_directory ON events.users_id = staff_directory.id WHERE staff_directory.pharmacies_id = 123 ORDER BY COUNT(event_actions_id) DESC LIMIT 1;,anti_pattern_select_star
SELECT * FROM users WHERE profiles_id = 'P047' OR type = 'Manager';,anti_pattern_select_star
SELECT T1.interaction_type FROM medicine_enzyme_interaction AS T1 JOIN medicine AS T2 ON T1.medicine_id  =  T2.id JOIN enzyme AS T3 ON T1.enzyme_id  =  T3.id WHERE T3.name  =  'ALA synthase' AND T2.name  =  'Aripiprazole',join_heavy
SELECT city FROM branch EXCEPT SELECT city FROM branch WHERE membership_amount  >  100,conditional_select
SELECT * FROM users;,anti_pattern_select_star
SELECT name FROM battle WHERE bulgarian_commander  =  'Kaloyan' AND latin_commander  =  'Baldwin I',conditional_select
"SELECT product_id, AVG(rating) AS average_rating FROM reviews GROUP BY product_id;",aggregation
"SELECT user_id, incident_type_id, MAX(harm_level_id) FROM event GROUP BY user_id, incident_type_id;",aggregation
SELECT * FROM hazards WHERE description LIKE '%car%' AND description LIKE '%train%' AND description LIKE '%plane%' AND hazard_classification = 'Severe' AND safety_plan IS NOT NULL AND emergency_response_procedures IS NOT NULL AND potential_risk_industry_identification = true AND risk_mitigation_strategy = true AND communication_to_stakeholders = true AND employee_training_programs = true AND periodic_reviews_updates = true;,anti_pattern_select_star
SELECT Name FROM Projects WHERE Code NOT IN (SELECT Project FROM AssignedTo),nested_query
"SELECT events., pharmacies. FROM events LEFT JOIN pharmacies ON events.pharmacies_id = pharmacies.id ORDER BY events.date LIMIT 10;",simple_join
SELECT count(DISTINCT name) FROM PersonFriend WHERE friend NOT IN (SELECT name FROM person WHERE city  =  'Austin'),aggregation
"SELECT * FROM customers WHERE last_name LIKE 'D%' AND account_balance = 0;""",anti_pattern_select_star
SELECT * FROM assets WHERE asset_type_id = 'AT080' OR asset_type_id = 'AT081';,anti_pattern_select_star
"SELECT count(*) ,  T1.blockfloor FROM BLOCK AS T1 JOIN room AS T2 ON T1.blockfloor  =  T2.blockfloor AND T1.blockcode  =  T2.blockcode GROUP BY T1.blockfloor",aggregation
"SELECT * FROM logs WHERE log_date BETWEEN DATE_SUB(CURDATE(), INTERVAL 6 MONTH) AND DATE_SUB(CURDATE(), INTERVAL 1 MONTH);",anti_pattern_select_star
SELECT * FROM event_staff_roles WHERE name = 'RoleName';,anti_pattern_select_star
SELECT * FROM customers WHERE customer_id IN (SELECT customer_id FROM orders GROUP BY customer_id HAVING COUNT(*) > 5);,anti_pattern_select_star
SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1,aggregation
"SELECT name, \order\"" FROM event_staff_roles WHERE \""order\"" >= 10 AND forms_id NOT IN (100 200) ORDER BY name ASC LIMIT 5 OFFSET 2;""",conditional_select
SELECT department_description FROM Departments WHERE department_name LIKE '%computer%',conditional_select
SELECT * FROM staff_directory WHERE fixed = 1;,anti_pattern_select_star
SELECT * FROM pharmacies WHERE DATE(activate_at) = CURRENT_DATE;,anti_pattern_select_star
SELECT * FROM staff_directory WHERE official_user_id = 'OU042' OR employee_id = 'E5678';,anti_pattern_select_star
"SELECT T1.theme ,  T2.name FROM exhibition AS T1 JOIN artist AS T2 ON T1.artist_id  =  T2.artist_id WHERE T1.ticket_price  >  (SELECT avg(ticket_price) FROM exhibition)",aggregation
SELECT * FROM event_actions WHERE user_id = 123 AND user_pharmacy_id = 456;,anti_pattern_select_star
"SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id HAVING count(*)  >=  2",aggregation
SELECT T3.location FROM station_company AS T1 JOIN company AS T2 ON T1.company_id  =  T2.company_id JOIN gas_station AS T3 ON T1.station_id  =  T3.station_id WHERE T2.market_value  >  100,join_heavy
SELECT * FROM users WHERE profiles_id = 'P017' OR type = 'Employee';,anti_pattern_select_star
"SELECT Major ,  count(*) FROM Student GROUP BY Major ORDER BY count(Major) ASC LIMIT 1;",aggregation
"SELECT * FROM event ORDER BY event_type_id ASC, created_at ASC;",anti_pattern_select_star
"SELECT start_station_name ,  end_station_name FROM trip ORDER BY id LIMIT 3",simple_select
SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1,aggregation
SELECT * FROM hazards;,anti_pattern_select_star
SELECT * FROM assets JOIN events ON assets.id = events.assets_id JOIN staff_directory ON events.users_id = staff_directory.id ORDER BY COUNT(events_id) DESC LIMIT 1;,anti_pattern_select_star
"SELECT date_joined_staff FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",conditional_select
SELECT * FROM staff_directory WHERE official_user_id = 'OU041' OR employee_id = 'E4567';,anti_pattern_select_star
SELECT * FROM pharmacies WHERE activate_at = (SELECT MIN(activate_at) FROM pharmacies);,anti_pattern_select_star
"SELECT full_name, employee_id FROM staff_directory WHERE official_user_id = <official_user_id>;",conditional_select
"created before a certain date, and activated by a specific user.,SELECT * FROM pharmacies WHERE organizations_id = 123 AND date_created < '2023-01-01' AND activated_by = 456;",anti_pattern_select_star
"SELECT AVG(Price) ,  Manufacturer FROM Products GROUP BY Manufacturer",aggregation
SELECT * FROM assets WHERE updated_at >= CURRENT_DATE - INTERVAL '7 days';,anti_pattern_select_star
"SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.name  =  ""Boeing 737-800"" INTERSECT SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.name  =  ""Airbus A340-300""",join_heavy
"SELECT harm_level_id, COUNT(*) FROM event GROUP BY harm_level_id;",aggregation
SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',simple_join
"SELECT winner_name ,  loser_name FROM matches ORDER BY minutes DESC LIMIT 1",simple_select
SELECT * FROM hazards WHERE description LIKE '%car%' AND description LIKE '%train%' AND description LIKE '%plane%' AND hazard_classification = 'Severe';,anti_pattern_select_star
SELECT section_description FROM Sections WHERE section_name  =  'h',conditional_select
"SELECT pharmacies.name, organizations.name FROM pharmacies INNER JOIN organizations ON pharmacies.organization_id = organizations.id ORDER BY pharmacies.name ASC;",simple_join
"SELECT event_staff_roles.name, formssettings_summarytools.forms_id FROM event_staff_roles JOIN formssettings_summarytools ON event_staff_roles.forms_id = formssettings_summarytools.forms_id WHERE formssettings_summarytools.forms_id < 100",simple_join
